Animal,ID,Frame,Width,Length,Height_Centroid,Height_average,Volume,Real
156,1715778449,100,125.51493934986384,351.8323464379022,1239.1808,1230.5210572481712,44735593.03625753,340
156,1715778449,115,126.30122723077557,356.5445273735105,1256.4691,1226.9026429702683,43363647.01314125,340
156,1715778449,130,127.90621564255584,406.7247226319049,1242.9624,1223.987223192477,49198166.43622117,340
156,1715778449,145,131.38112497615478,339.5541193977773,1289.0651,1227.4281718005218,45412387.50027573,340
156,1715778449,25,123.17873193047572,390.7492802296634,1281.0056,1228.025433039466,45871662.02575606,340
156,1715778449,40,125.60254774486066,372.03494459526246,1284.9976,1234.2901753588126,46524099.57979964,340
156,1715778449,55,130.86252328302402,354.9380227589036,1258.5682,1237.631393281875,45552261.06113271,340
156,1715778449,70,133.00375934536586,366.62924051417394,1332.834,1230.3043978285434,47383943.57796792,340
156,1715778449,85,126.75172582651489,344.095916860401,1245.1715,1234.649248583204,42986782.88792137,340
159,1712323950,100,132.09466302617983,382.29438918194967,1312.7249,1319.8836925877415,56003984.960190766,356
159,1712323950,105,135.05924625881784,357.169427583045,1326.2896,1324.499554489667,54293885.737640776,356
159,1712323950,110,136.13228860193308,370.3039292257105,1306.3004,1321.6869583872196,56494187.34930415,356
159,1712323950,120,135.03332921912278,397.0617080505245,1354.8063,1317.374282771988,58918247.42269462,356
159,1712323950,135,132.1854757528224,371.593864319636,1247.628,1307.417579882714,54897156.761694856,356
159,1712323950,30,132.54433220624713,397.81905434506274,1342.622,1339.7507326028724,58267099.1116309,356
159,1712323950,45,136.23509092741122,417.8097653238852,1331.6571,1326.2834256642752,62051496.35312887,356
159,1712323950,60,133.24038426843418,420.7433897282285,1298.2366,1319.729562640548,61669642.73263056,356
159,1712323950,75,131.18688958886096,410.6446152088202,1338.8164,1321.3525486648732,59480684.97814868,356
159,1712323950,90,130.18832512940628,392.5620969986786,1376.2545,1324.693394787452,57160519.98507854,356
159,1715777216,10,124.25779653607252,405.833709787642,1299.1033,1309.9624936047005,53335122.92711677,341
159,1715777216,100,123.14625451064276,399.45212479094414,1320.4989,1293.704243370987,52307049.96797657,341
159,1715777216,115,123.3288287465668,391.0767188161423,1327.5929,1298.0040796945902,51663158.38000493,341
159,1715777216,130,123.3288287465668,388.0115977648091,1330.4,1305.6782680498668,51913767.93766248,341
159,1715777216,145,124.4025723206719,375.28256021296806,1283.2823,1307.064185365816,50355954.80540422,341
159,1715777216,25,127.1416532848303,366.3945960300179,1258.5559,1295.2365242958635,51743403.90909531,341
159,1715777216,40,120.06664815842908,416.2030754331352,1335.2158,1308.8460151639915,54646938.82512578,341
159,1715777216,55,124.14507642270796,424.42549405048703,1323.8689,1298.5784828861565,55725898.43609177,341
159,1715777216,70,124.0644993541666,392.1543063642168,1254.4679,1292.992141585726,51514099.9129181,341
159,1715777216,85,125.00399993600205,403.0,1315.1908,1296.67535971742,53342630.94805604,341
15,1712324437,100,138.81282361511128,401.529575498493,1259.1962,1225.87455691364,54800270.31770955,399
15,1712324437,105,135.83077707206124,384.4125388173492,1201.5431,1210.3876154813413,50217771.7787056,399
15,1712324437,108,137.44089638822936,399.1290518115664,1230.2615,1221.6228455877977,52787544.78069352,399
15,1712324437,120,137.6154061142865,395.828245581338,1205.1963,1220.9283234243155,52840556.90948165,399
15,1712324437,135,135.5322839769182,398.4532594922521,1255.5276,1209.776299919126,51957472.528926566,399
15,1712324437,140,139.43457247038842,383.1761996784247,1255.0265,1219.1934767049024,54257767.29379793,399
15,1712324437,60,137.3644786689776,381.0301825315155,1266.7281,1228.119817923261,50641520.69206575,399
15,1712324437,70,142.28492541376264,319.62634434601915,1259.2157,1220.2048993475555,46937621.863202594,399
15,1712324437,75,142.08800090085018,356.2751745491117,1237.669,1223.1281101025536,51465561.48878471,399
15,1712324437,90,138.2316895650198,368.7817782917155,1216.769,1212.733066953728,49383703.21942298,399
160,1712327813,0,130.18832512940628,338.4272447661388,1363.0765,1299.5956272909484,46361774.40797769,373
160,1712327813,105,135.29966740535616,384.8129415703168,1317.6146,1239.9741491941677,53163891.64670136,373
160,1712327813,120,134.05968819895114,361.1384775955063,1204.2125,1269.3484752530378,52022977.9097711,373
160,1712327813,135,134.3726162579266,385.2492699538832,1292.5824,1279.178124368408,55138973.05090028,373
160,1712327813,15,157.0,170.0,1183.053,1166.7679208145105,26686315.884869263,373
160,1712327813,30,134.45073447177597,315.0745943423557,1334.1227,1262.1449933877925,41048741.61995101,373
160,1712327813,45,138.4377116251204,368.1439935677343,1333.0151,1287.9719705931514,51105439.82116566,373
160,1712327813,60,135.1332675546625,304.32219767871027,1259.4784,1275.306825230785,43030127.59011197,373
160,1712327813,75,143.8401890988746,382.5728688759829,1290.6902,1297.1750115393445,52972735.94623257,373
160,1712327813,90,141.0,358.0,1359.6614,1260.7548410904926,51529571.86505012,373
162,1715776563,10,133.13526955694348,332.3386826717588,1192.7623,1200.0543097349937,41394673.35999886,414
162,1715776563,100,146.32156368765337,374.4288984573707,1347.5112,1327.9454808788284,58186587.13566778,414
162,1715776563,115,146.8911161370898,368.11003789627904,1367.9907,1328.1076914083442,57313159.31503552,414
162,1715776563,130,149.57606760441325,356.07302621793747,1349.5403,1342.8119886752693,56177882.35821808,414
162,1715776563,145,149.46571513226704,343.29287787543745,1297.2968,1338.0733710134573,55406942.146924965,414
162,1715776563,25,145.8800877433243,357.359762704197,1317.173,1304.576524009306,53839873.14586423,414
162,1715776563,40,148.492424049175,378.1692742674899,1349.8348,1319.9690879280274,58531389.26599302,414
162,1715776563,55,151.25144627407698,408.0490166634396,1373.4049,1320.0763232193394,61163096.28372221,414
162,1715776563,70,144.81022063376605,355.584026637868,1392.2191,1341.6958728431505,55899075.150264286,414
162,1715776563,85,146.01369798755184,366.240358234862,1328.3737,1335.4258911690429,57082779.71801975,414
168,1712331050,0,99.68951800465284,281.3414295833445,1195.439,1193.572614635469,25923203.61726838,338
168,1712331050,105,134.01492454200763,228.0197359879184,1344.5126,1352.7666813200992,35048831.9463233,338
168,1712331050,120,130.23056476879765,331.84333653096,1320.9625,1282.2036079878217,45677221.33095776,338
168,1712331050,135,132.38202294873727,399.9062390110962,1316.5399,1282.0571037675732,52928445.47194055,338
168,1712331050,15,132.43866504914644,258.5652722234755,1281.096,1207.1893627282757,31408652.839464005,338
168,1712331050,30,104.67568963231147,260.2710126003278,1311.4333,1232.1524820967172,25731040.283624902,338
168,1712331050,45,117.03845521878696,268.06715576511795,1188.2958,1145.6517516582835,29051437.118550763,338
168,1712331050,60,117.71151175649727,291.322844967572,1193.5667,1190.4111982042728,32160148.930686563,338
168,1712331050,75,139.17614738165446,275.3071012524014,1328.9299,1234.1568728815375,36136113.23797175,338
168,1712331050,90,140.8900280360537,378.7822593522564,1367.2166,1275.8961482719274,51914938.37703689,338
16,1715776024,10,134.8369385591352,365.19720699917735,1351.7919,1327.3624221931648,54424514.03476369,396
16,1715776024,100,138.0,430.0,1318.2338,1307.0740643937136,62404944.13041399,396
16,1715776024,115,139.0,415.0,1362.8868,1318.6679035677878,60972566.52516685,396
16,1715776024,130,138.0,380.0,1338.9642,1317.0104586998136,58275078.77654946,396
16,1715776024,145,138.0,403.0,1348.4634,1307.984792129295,59085597.014856,396
16,1715776024,25,139.01438774457844,370.0337822415678,1363.2079,1303.3188462794517,57074938.91626849,396
16,1715776024,40,147.27525250360293,351.5693388223723,1346.0361,1324.893642553753,57664670.89851088,396
16,1715776024,55,133.24038426843418,340.58772731852804,1341.7628,1330.764448960132,51553814.75271702,396
16,1715776024,70,133.5402561027947,342.3171044514136,1364.7341,1324.8329754498293,51853962.659106255,396
16,1715776024,85,134.30189872075525,344.8361929960369,1345.6041,1322.8211478081882,52785855.08213784,396
171,1712329304,0,131.0953851209111,377.2982904811523,1351.7025,1311.6732665288885,49852765.8409638,347
171,1712329304,105,130.6981254647518,310.8858311341963,1281.668,1268.2912523787677,41588538.45675202,347
171,1712329304,120,135.0,335.0,1354.4325,1301.9001025950745,44797080.63019399,347
171,1712329304,135,211.0,281.0,1390.6099,1332.1747224316273,53137785.328352526,347
171,1712329304,15,134.0,374.0,1331.5396,1260.9902066827256,51826697.49466024,347
171,1712329304,30,134.9518432626987,341.35172476494097,1382.2544,1303.8522057148473,47058633.80866046,347
171,1712329304,45,131.30879635424276,319.7577207824699,1400.0055,1319.9090485318943,43105589.70695453,347
171,1712329304,60,135.07405376311175,331.5448687583628,1421.9924,1303.3654239152513,43437259.48282384,347
171,1712329304,75,142.3938200906205,319.49491388752966,1356.9158,1295.8243826426144,45360332.5144044,347
171,1712329304,90,138.52075656738234,328.2834141408913,1391.7601,1283.2441704993698,44297588.76563837,347
171,1715778399,10,125.13193037750196,323.24603632527345,1312.278,1284.1873406499376,43875544.68064536,347
171,1715778399,100,129.31357237351384,337.85351855500926,1438.0754,1326.0803001496672,46513592.60804981,347
171,1715778399,115,125.32358118087753,361.0110801623685,1199.2227,1292.2209416522269,48325186.55496833,347
171,1715778399,130,133.9589489358587,337.4996296294264,1385.1293,1321.5438186244965,47937680.476784885,347
171,1715778399,145,124.0,344.0,1350.5138,1328.918088302803,44376561.72269533,347
171,1715778399,25,124.1491039033307,329.5087252259036,1253.3179,1300.1592014835996,42672525.15189318,347
171,1715778399,40,133.13526955694348,310.3159680068043,1404.8103,1344.1181418785318,45661037.39775541,347
171,1715778399,55,137.05838172107534,340.2116987994387,1383.4205,1296.4256619196824,49147496.843375206,347
171,1715778399,70,124.16923934694935,306.7523431043356,1362.1841,1319.2742159738125,40693013.191712126,347
171,1715778399,85,186.4537476158632,324.3593686021725,1416.494,1375.6504016157116,57220178.45520608,347
172,1712328945,0,131.52946437965906,361.3654659759286,1336.7549,1278.34902578665,48352273.55135371,367
172,1712328945,105,122.0,352.0,1336.9468,1231.6220967939948,41802485.58728554,367
172,1712328945,120,144.5856147754679,400.4460013534908,1338.6337,1273.0528521453975,57222452.65108419,367
172,1712328945,135,144.1700384962146,389.5137994988111,1335.4263,1271.870009399724,54924434.48591717,367
172,1712328945,15,136.0588108135596,309.16176995223714,1377.4215,1255.2042315184883,41996623.17814552,367
172,1712328945,30,139.5886814895821,351.71721595622813,1362.0182,1270.1266699100456,47627209.8682874,367
172,1712328945,45,127.1927670899568,311.46428366668306,1332.8605,1245.3246817993218,38105689.93837695,367
172,1712328945,60,116.03878661895772,334.1212354819729,1311.7595,1234.59654113406,37098391.46453735,367
172,1712328945,75,128.47178678604885,343.144284521832,1322.6559,1247.91700907301,41665453.09892931,367
172,1712328945,90,143.58969322343438,398.4532594922521,1310.114,1244.5171720096218,53648646.250991344,367
172,1715778644,10,132.4424403278647,396.1275047254356,1260.5109,1214.1042911485547,48375985.48081422,361
172,1715778644,100,130.9809146402635,377.6903493604252,1247.9238,1229.401697570695,51692653.177754775,361
172,1715778644,115,122.3315167894194,352.88666735936624,1317.7296,1217.2934809634364,40593085.70968815,361
172,1715778644,130,137.2953021774598,381.8193290026056,1394.146,1257.644458623288,51665292.00470346,361
172,1715778644,145,118.4229707446997,330.2756424564185,1262.3097,1229.5378540883253,39691941.00567916,361
172,1715778644,25,135.0,368.0,1318.1753,1243.7438259466303,49882833.62724094,361
172,1715778644,40,129.0155029444136,328.03810754240124,1369.8364,1268.6476685409386,43208870.94283585,361
172,1715778644,55,163.0,223.0,1234.9347,1213.6839061881485,36150788.82971997,361
172,1715778644,70,125.03599481749244,302.08111493438315,1337.0696,1254.652297500929,39847756.96862947,361
172,1715778644,85,130.86252328302402,329.31747600150226,1279.964,1219.666381633609,41040554.0755891,361
174,1712324484,100,140.0,373.0,1245.9166,1277.0144188394856,50920949.9512233,370
174,1712324484,105,141.12760183606892,342.28642976314444,1293.4686,1271.935824596195,48821984.69130019,370
174,1712324484,110,137.13132391981054,353.40911137094355,1287.7714,1278.7905304696778,47840832.5354011,370
174,1712324484,120,131.06105447462264,351.20506830055854,1302.5133,1293.570035881134,47427451.79554651,370
174,1712324484,125,131.00381673829202,336.0133925902359,1296.5625,1272.5569518255377,45963484.54298732,370
174,1712324484,132,130.86252328302402,354.37973982720854,1318.4167,1277.8339665618748,48589636.57851531,370
174,1712324484,135,130.034610777285,327.0550412392385,1322.7642,1299.3620645208734,45372423.9310052,370
174,1712324484,140,132.51792331605563,352.8526604689272,1324.0266,1280.953302062935,48472553.90336375,370
174,1712324484,145,134.13426109685773,316.3558123379433,1337.6158,1284.413047148946,45560699.60846824,370
174,1712324484,90,137.05838172107534,329.81509971497667,1287.6353,1272.0183892608386,47843155.65687843,370
174,1715778188,10,136.2974687952788,371.775469873955,1243.5298,1248.5688890583974,51002790.549147055,379
174,1715778188,100,135.0,377.0,1329.8519,1256.5790902575136,52038709.86483371,379
174,1715778188,115,135.0,380.0,1282.222,1255.186318413532,52082701.096249945,379
174,1715778188,130,134.0,359.0,1293.885,1255.961419379944,50158075.24435706,379
174,1715778188,145,141.0,362.0,1288.4193,1261.9748569228957,51950456.960087225,379
174,1715778188,25,136.1800279042415,373.53580818979054,1307.8685,1261.221254826348,51683585.80152921,379
174,1715778188,40,139.05754204644924,378.1322519965733,1304.4114,1246.701733569408,51897699.76502727,379
174,1715778188,55,140.0,381.0,1277.5026,1243.299285938254,51201551.193509154,379
174,1715778188,70,134.0,380.0,1331.9966,1258.8031057828905,51570645.63771354,379
174,1715778188,85,134.09325113517085,386.186483450677,1287.8754,1256.724308370652,51330904.37539821,379
178,1712330928,100,126.0,332.0,1332.0352,1283.0761172315636,42797003.89025831,356
178,1712330928,105,132.3706916201619,343.5127362995439,1378.9789,1302.0826153237524,48108046.38836715,356
178,1712330928,110,134.9518432626987,364.4283194264683,1343.5092,1296.256782956937,51272140.79307868,356
178,1712330928,120,136.194713553794,348.18673151055026,1275.1346,1301.4920301771035,50736063.81239327,356
178,1712330928,135,136.06616037795732,369.8715993422582,1326.5361,1310.155967640428,52642066.77979242,356
178,1712330928,60,130.4645545732633,343.2273299141547,1319.0697,1322.6676619571183,49398991.83877459,356
178,1712330928,70,132.01893803541975,347.0518693221519,1337.2417,1305.257973937596,47961704.25233688,356
178,1712330928,75,139.35924798878617,358.0195525386847,1285.7179,1301.3063234177816,53421227.18894457,356
178,1712330928,80,131.24023773218337,357.5136361035758,1299.5771,1304.2407920924788,51041463.39853915,356
178,1712330928,90,108.00462953040486,364.0123624274319,680.2559999999999,1092.9510844942654,36927538.29180849,356
17,1712328073,0,135.0,356.0,1301.4939,1263.5646803814368,51224912.142663725,375
17,1712328073,105,127.1927670899568,355.6810368855781,1273.2502,1272.316345461333,46508251.69199556,375
17,1712328073,120,128.3160161476345,351.03988377390965,1330.5612,1264.793776701383,47229929.20958264,375
17,1712328073,135,127.251719045363,360.7339740030041,1334.9982,1269.061564578002,48450232.41245722,375
17,1712328073,15,139.00359707575916,314.0,1358.9473,1268.8550796488273,47796501.99529244,375
17,1712328073,30,136.0,404.0,1337.0618,1255.8209890867813,56132686.5701983,375
17,1712328073,45,136.01470508735443,407.0307113720045,1324.0251,1259.4704076655023,57224037.972284086,375
17,1712328073,60,135.09256086106296,359.1684841407999,1286.2778,1253.0690911738488,50903425.69075367,375
17,1712328073,75,130.06152390311286,356.14042174400817,1299.9415,1255.1202169062003,48532988.54732808,375
17,1712328073,90,130.06152390311286,379.1595970036892,1307.4996,1264.9611510415314,50745181.53518259,375
188,1712327280,100,127.3184982632139,387.9407171205415,1278.1577,1310.2339216519902,53382860.66986787,348
188,1712327280,105,124.67958934805648,405.3948692324559,1311.9717,1318.705899124297,55228721.761224896,348
188,1712327280,110,135.00370365289984,380.0,1311.3346,1311.5963788144222,53834473.368438266,348
188,1712327280,120,128.00390619039715,365.0383541492593,1335.3154,1320.1824965349654,52060076.56836052,348
188,1712327280,125,126.3210196285638,387.9407171205415,1326.917,1316.4532120578317,52742381.48788445,348
188,1712327280,135,125.78155667664475,399.430845078344,1310.9812,1325.854470803627,52945346.582602136,348
188,1712327280,45,135.03332921912278,371.0862433451286,1283.4242,1305.96265566469,54535694.53790286,348
188,1712327280,60,129.00387591076478,346.0057802985378,1280.3883,1291.1294869903434,50076457.15291984,348
188,1712327280,75,129.46814279968643,372.29289544658246,1280.8156,1298.415444366753,52415733.0736431,348
188,1712327280,90,129.0,344.0,1330.9783,1309.8290054106674,49849472.28791922,348
18,1712326655,0,144.0,411.0,1331.3187,1279.7014996653586,57788760.32188745,417
18,1712326655,105,217.05759604307792,265.04716561397146,1228.5422,1263.2143971898145,58567672.311308265,417
18,1712326655,120,211.0,258.0,1176.6902,1227.085179550008,44599637.93592434,417
18,1712326655,135,144.00347218036097,327.0,1378.4857,1279.95039856758,50793551.61675558,417
18,1712326655,15,159.0,316.0,1294.0109,1234.198511238058,50008489.47685477,417
18,1712326655,30,149.03019828209315,346.0520192109851,1361.6998,1295.2588570478204,56014764.53189017,417
18,1712326655,45,155.0,393.0,1342.4572,1243.6782900473977,59447822.26426519,417
18,1712326655,60,118.01694793545543,345.09274115808347,1243.17,1215.511467878788,39835957.336791605,417
18,1712326655,75,152.0,384.0,1287.7825,1268.5690730297529,56212832.76409484,417
18,1712326655,90,130.09611831257686,319.22562553780045,1173.4707,1210.2314571929646,42555368.72927589,417
18,1715778764,10,125.0,361.0,1219.7977,1220.8564965649114,46514632.51912329,408
18,1715778764,100,139.74262055650738,393.9098881724093,1284.9027,1229.6401787404752,54717758.31377298,408
18,1715778764,115,138.36184445142382,353.8841618383055,1233.5282,1241.7784944306466,50412481.53840012,408
18,1715778764,130,140.05713120009278,342.11840055746785,1273.1346,1261.5236692136832,51118200.60020799,408
18,1715778764,145,140.03213916812098,369.0487772639276,1221.2886,1221.6869627706692,52793980.40917179,408
18,1715778764,25,144.0,396.0,1269.0061,1222.4714001685766,55753253.14748814,408
18,1715778764,40,140.0,373.0,1246.2612,1201.092308546744,51496832.7289423,408
18,1715778764,55,130.18832512940628,295.33201655086435,1184.0936,1199.4905324615788,34267045.53136255,408
18,1715778764,70,122.3315167894194,316.8359196808342,1165.2795,1213.0242181202557,39349292.61160286,408
18,1715778764,85,130.64838307457157,379.80652969637055,1240.7367,1221.5865452581302,52079899.18398888,408
191,1712329032,0,120.0041665943312,294.0,1168.0111,1139.3885652952133,34943907.90903921,300
191,1712329032,105,117.0,359.0,1182.7795,1195.254076237939,44108461.175408944,300
191,1712329032,120,121.00413216084812,364.0,1203.8795,1192.2136918276613,44947648.395593934,300
191,1712329032,135,120.0041665943312,372.0215047547655,1197.2119,1191.8367802221353,44212377.19912017,300
191,1712329032,15,124.10076550932313,325.2214630063644,1213.227,1170.637817394454,40354226.84122141,300
191,1712329032,30,120.0041665943312,323.02476685232665,1213.0475,1191.3309240190406,39562908.655748464,300
191,1712329032,45,118.0,350.0,1199.6034,1187.6313448396013,41853316.223492265,300
191,1712329032,60,119.03780911962384,355.1408171415953,1198.9315,1191.6776076665062,42719258.87962808,300
191,1712329032,75,122.03687967167956,362.08838699963854,1258.8016,1202.1314688665257,44654375.54251615,300
191,1712329032,90,120.0,341.0,1244.2551,1192.332559624352,42385037.82952634,300
193,1715773809,10,112.75194011634566,335.5145302367693,1195.8026,1174.893557518948,37334592.57727958,282
193,1715773809,100,113.1591799192624,325.4980798714487,1248.3176,1185.1795727402623,36535530.68886419,282
193,1715773809,115,101.59724405711012,331.6458954969894,1231.7577,1158.8061631409496,32126742.066919714,282
193,1715773809,130,111.30588483993108,332.7777035800325,1195.5339,1162.6155200725982,35755077.704312555,282
193,1715773809,145,110.81967334368028,317.1639954345385,1197.143,1159.9223665918917,33996164.64244169,282
193,1715773809,25,114.0,327.0,1217.4009,1160.2954746466169,36369461.65279789,282
193,1715773809,40,114.0,332.0,1290.3788,1180.882185135042,36112558.10361469,282
193,1715773809,55,113.03981599418852,321.155725466634,1260.3146,1188.6509058859535,35564435.10410792,282
193,1715773809,70,113.0,330.0,1255.663,1183.2596182110751,37212331.733120136,282
193,1715773809,85,112.0,330.0,1195.4457,1185.475848608582,36679808.23179842,282
194,1712325381,100,133.4541119636259,319.97812425226823,1295.0723,1267.8800993299149,44169139.02035657,331
194,1712325381,105,126.66885963013956,373.7378760575385,1357.3497,1273.4514367647496,47176281.926387325,331
194,1712325381,120,128.7245120402482,338.82886535831034,1342.402,1285.8625085328413,45767704.26621117,331
194,1712325381,135,127.01181047445942,364.17715469260287,1307.8986,1278.6336577352197,46731502.92290579,331
194,1712325381,45,128.03515142334936,300.08165555395084,1201.0425,1191.1074497326404,40247520.72646609,331
194,1712325381,60,126.0,343.0,1298.5565,1241.1357026765518,44347019.79233524,331
194,1712325381,70,142.01408380861386,266.00751869073173,1298.7268,1258.3468603534131,37662321.53037767,331
194,1712325381,75,132.3782459469833,346.13436697328973,1307.2142,1249.3805844070391,46398246.76312451,331
194,1712325381,80,140.4314779527724,370.2998784768907,1274.9281,1247.20537290649,48198251.635971576,331
194,1712325381,90,127.76932339180638,349.2978671563856,1323.2388,1280.2881732559174,45642273.376573786,331
195,1712324819,105,114.00438588054408,308.28720375649715,1288.5764,1220.0866753238422,34608978.63223644,319
195,1712324819,120,114.75626344561763,320.92366693654736,1327.4515,1228.9233774508036,36494108.616779335,319
195,1712324819,135,118.51160280748886,334.534004250689,1246.1144,1197.565675381842,38489760.80677224,319
195,1712324819,15,127.09838708654016,378.2234789116085,1193.2821,1216.2629463763292,47457363.90465828,319
195,1712324819,30,118.37651794169317,327.6842992882021,1231.2686,1213.2955016165042,37818420.78538688,319
195,1712324819,45,115.43396380615197,320.7054723574264,1243.9829,1209.024227387882,34145262.22988873,319
195,1712324819,60,125.01599897613104,286.02797066021355,1245.2142,1194.6369343667634,37046885.97164775,319
195,1712324819,70,112.08925015361643,306.88271375233893,1295.5157,1222.948268565998,32471722.42696425,319
195,1712324819,75,127.0,289.0,1304.3683,1208.624953487719,38300116.15107175,319
195,1712324819,90,113.03096920755831,333.0240231574893,1223.9421,1209.926986440392,35683166.68410042,319
197,1712329142,0,113.28283188550682,349.7570585420686,1306.4695,1264.1514952281452,42749811.11413053,295
197,1712329142,105,125.78155667664475,347.3110997362451,1306.0365,1286.1689883094073,43642286.11131465,295
197,1712329142,120,118.71394189394942,341.35172476494097,1281.6956,1255.412799311736,42038752.99775341,295
197,1712329142,135,121.6552506059644,335.21634805003174,1313.7701,1268.378966973352,42282681.24302297,295
197,1712329142,15,139.0,223.0,1429.8766,1409.8965186241624,34598860.567037776,295
197,1712329142,30,137.0,349.0,1260.1705,1255.821686305378,47448710.77367555,295
197,1712329142,45,133.7348122217996,362.7905731961623,1304.9783,1253.6165975881238,47588539.66104144,295
197,1712329142,60,123.68508398347798,351.95028057951595,1324.2245,1255.482685899133,45154690.28104929,295
197,1712329142,75,121.92620719107111,336.63036107873575,1327.731,1277.836179599242,42470163.26516042,295
197,1712329142,90,124.1491039033307,356.9677856613955,1285.4061,1289.6306934052564,44688282.78787808,295
197,1715777400,10,127.0,288.0,1304.2875,1271.4960179387826,39654146.31145676,302
197,1715777400,100,121.7538500417954,335.9121909070881,1212.0295,1258.1922621116762,39404065.26481342,302
197,1715777400,115,124.04031602668546,341.6577234601905,1277.285,1272.116219633806,43610688.24148602,302
197,1715777400,130,115.2128465059344,327.61104987469514,1362.2955,1294.3869382764494,40151882.82533533,302
197,1715777400,145,129.46814279968643,341.4103103305464,1346.9242,1282.2995088291384,44697113.97925714,302
197,1715777400,25,126.57013865837392,349.46816736292305,1315.2585,1265.489101186345,44173162.566011205,302
197,1715777400,40,123.06502346320826,354.2386201418473,1261.3467,1261.10038413324,46634231.10486305,302
197,1715777400,55,126.77539193392384,310.0967590930289,1348.7297,1289.409401662736,41054795.34894142,302
197,1715777400,70,125.15989773086264,342.24260401066374,1287.9799,1256.794040466252,43193497.58274425,302
197,1715777400,85,119.57006314291216,337.12460604352214,1251.5897,1258.6026096221028,39645982.20309618,302
19,1715777030,10,134.0,446.0,1368.1825,1351.1625098747106,65170621.33878631,467
19,1715777030,100,137.0,407.0,1377.8662,1348.777891520333,62240704.58209822,467
19,1715777030,115,142.0563268566381,400.0799920015996,1389.6074,1354.0706701159122,64177533.48081405,467
19,1715777030,130,138.05795884337854,420.1440229254725,1401.4448,1346.817411789605,64220294.64636353,467
19,1715777030,145,138.0,343.0,1365.4425,1341.477041660233,55667272.79777504,467
19,1715777030,25,137.0,427.0,1431.5181,1359.9977301235572,64760371.91302344,467
19,1715777030,40,135.00370365289984,425.01882311257697,1364.0597,1353.8823251992924,64517908.32504695,467
19,1715777030,55,136.0036764208968,428.02920461108727,1290.595,1347.4674865216316,64325402.87156922,467
19,1715777030,70,137.09121051329294,428.1973843918246,1366.034,1357.5481737690504,64078988.89824653,467
19,1715777030,85,140.0,412.0,1360.7874,1347.7152356781291,63850704.72072354,467
201,1712324749,105,134.0,277.0,1304.9626,1268.9508488028057,37408671.0227065,347
201,1712324749,120,127.09838708654016,351.32036661713767,1292.1173,1249.5236889583755,42278883.539595164,347
201,1712324749,135,232.0021551624036,247.00809703327545,1323.1456,1280.3062453786804,53068693.870947964,347
201,1712324749,15,132.00378782444085,347.0129680573912,1281.514,1241.5075162301805,45578223.93584289,347
201,1712324749,30,144.49913494550754,343.3132680220792,1419.5536,1326.13857345757,48577782.0843242,347
201,1712324749,45,125.0,348.0,1339.4912,1304.816371414987,46785495.81345599,347
201,1712324749,60,125.0,369.0,1293.8649,1263.7404037451356,49096314.68549837,347
201,1712324749,70,132.54433220624713,330.3649497147057,1309.2139,1257.295885901443,45133150.41620407,347
201,1712324749,75,135.83077707206124,357.24641355792505,1266.4586,1242.749561940992,46839230.98955581,347
201,1712324749,90,133.18032887780387,341.4923132370625,1303.9509,1261.33833744995,44274236.98283085,347
201,1715776299,10,141.59802258506295,356.35515991774275,1273.7823,1277.4869297757696,48897089.72409811,351
201,1715776299,100,139.5600229292042,358.8035674293108,1342.5076,1301.6506978092298,49345577.95394753,351
201,1715776299,115,138.52075656738234,341.23452345857385,1321.6033,1308.0457796052665,47519995.12728,351
201,1715776299,130,125.0,330.0,1312.1449,1289.216013576215,41061530.03240245,351
201,1715776299,145,134.0,314.0,1354.6288,1293.2751258036892,42590136.44296724,351
201,1715776299,25,139.48835076808385,358.05167224857365,1313.0283,1284.116070201685,49867363.47021155,351
201,1715776299,40,140.81193131265547,359.87358891699733,1273.7407,1280.6944685222925,48709933.41577759,351
201,1715776299,55,138.24615727028365,353.3751547576598,1307.3499,1283.7103004752028,48743763.81934294,351
201,1715776299,70,142.12670403551894,352.40459701882435,1332.2112,1284.0347783574764,48712427.386548094,351
201,1715776299,85,139.46325680981354,352.42304124446804,1351.6608,1299.740803146806,49044419.46594192,351
203,1712327348,0,123.0,363.0,1206.7024,1174.5878721850884,42500112.97927344,304
203,1712327348,105,133.24038426843418,295.4894245146516,1271.7797,1243.1067073742747,41815623.42265544,304
203,1712327348,120,137.0,358.0,1353.369,1239.501346944528,47260946.857648864,304
203,1712327348,135,139.0,300.0,1315.126,1215.4546551008175,42378042.00474534,304
203,1712327348,15,139.16896205691842,359.0891254271006,1239.6404,1195.721152209737,46877052.05123077,304
203,1712327348,30,124.90396310766124,342.3448553724738,1339.6525,1246.099691434085,43233428.79430543,304
203,1712327348,45,129.18978287774928,316.45694809878955,1241.7977,1226.4003413419032,40634322.50968196,304
203,1712327348,60,133.13526955694348,353.40911137094355,1338.9933,1225.451887386737,45905427.701507226,304
203,1712327348,75,131.0,348.0,1243.8762,1188.125258153224,44296873.99972682,304
203,1712327348,90,149.89329538041386,323.1903463904824,1311.9923,1207.3232172965734,46172869.12229004,304
203,1715776856,10,126.01983970788092,317.6570477732235,1212.3632,1213.0255625673922,39308093.354995936,302
203,1715776856,100,124.4869471069156,315.2459357390671,1231.7822,1215.7332773762132,37073786.2935881,302
