Peso Real,Peso Predito,Diferença
347,350.4893006713836,-3.489300671383603
384,375.9340406843821,8.065959315617874
403,416.5036447534719,-13.503644753471917
328,330.080516635121,-2.0805166351210005
289,275.3055450261462,13.694454973853794
302,305.6387570336246,-3.638757033624586
407,349.5981526719653,57.401847328034705
347,492.978551795247,-145.97855179524697
200,246.40628949327876,-46.40628949327876
384,385.68224903250353,-1.6822490325035346
252,296.4234535500987,-44.42345355009871
429,420.1623591454913,8.83764085450872
414,426.14547577322696,-12.145475773226963
289,305.78383712427444,-16.78383712427444
377,395.2481357900204,-18.2481357900204
340,343.2658787355217,-3.26587873552171
245,276.938996271453,-31.938996271452993
522,440.0459710124239,81.95402898757612
384,373.4507399255854,10.549260074414576
282,274.5425710354833,7.45742896451668
228,245.59762736124347,-17.597627361243468
447,436.0069987723392,10.993001227660784
339,352.3572196884969,-13.357219688496912
469,425.75508516059625,43.24491483940375
316,348.50310270301446,-32.50310270301446
320,278.95454183996674,41.04545816003326
226,259.9065873748685,-33.90658737486848
242,307.48683422232006,-65.48683422232006
356,372.44625186212556,-16.446251862125564
399,373.472580509947,25.527419490052978
275,280.9644245202356,-5.964424520235582
389,412.43610069831243,-23.43610069831243
396,390.4156154873238,5.584384512676195
338,285.6873297438549,52.31267025614511
368,356.28051859244295,11.719481407557055
414,418.36218715271633,-4.362187152716331
390,339.3664871422525,50.63351285774752
349,378.19897305333086,-29.19897305333086
411,367.89153090145464,43.108469098545356
304,311.4194310983604,-7.4194310983604055
340,341.52530962803246,-1.5253096280324598
376,368.0862574474073,7.91374255259268
356,310.2378644000787,45.762135599921294
347,351.7305218345047,-4.730521834504714
316,323.2229211025108,-7.222921102510782
200,250.24131496801627,-50.24131496801627
389,409.82229356554035,-20.82229356554035
418,418.1017026017897,-0.10170260178972512
379,365.41591406323346,13.584085936766542
382,410.20149382910927,-28.201493829109268
379,365.2707082900197,13.729291709980316
351,370.4094650870097,-19.40946508700972
379,369.9837281952625,9.016271804737528
370,384.0023096442344,-14.002309644234401
245,289.89531779068847,-44.895317790688466
392,396.01990388674017,-4.019903886740167
396,387.56801112550653,8.43198887449347
231,256.5873085861756,-25.587308586175595
348,380.6370153515681,-32.637015351568095
417,430.59507777494844,-13.595077774948436
352,387.2158731440593,-35.21587314405929
408,384.74727078118366,23.25272921881634
357,376.320972278237,-19.32097227823698
282,273.6232953249464,8.376704675053588
340,341.03049299740195,-1.03049299740195
351,367.6157610904946,-16.615761090494573
367,381.9196528331503,-14.91965283315028
