Peso Real,Peso Predito,Diferença
242,306.0231203789165,-64.02312037891647
396,388.6426093243247,7.357390675675276
347,317.8684294277591,29.13157057224089
1077,426.75210990156296,650.247890098437
350,377.89889997372643,-27.89889997372643
460,393.14091340478996,66.85908659521004
262,287.465164708867,-25.465164708867007
355,387.413025825949,-32.41302582594898
406,409.23347409412355,-3.233474094123551
420,388.61503696434363,31.38496303565637
339,346.6516377152706,-7.651637715270624
406,440.3623147481179,-34.36231474811791
367,331.52104657225954,35.478953427740464
329,384.63069255703437,-55.630692557034365
319,295.2381114468588,23.761888553141205
414,394.85631551864316,19.143684481356843
382,379.50799695079456,2.4920030492054366
481,389.60755654157856,91.39244345842144
340,342.4267845850957,-2.4267845850956746
403,405.43575563177154,-2.435755631771542
379,362.22395346654196,16.776046533458043
338,329.2538478574152,8.746152142584776
382,368.1921712189495,13.807828781050489
364,372.9683914895334,-8.968391489533417
379,366.9751601142026,12.024839885797405
396,388.39999244680115,7.60000755319885
347,369.7826115045765,-22.782611504576494
390,371.36428362876285,18.63571637123715
223,270.5892772184049,-47.5892772184049
396,396.50130667416954,-0.5013066741695411
370,387.845969295867,-17.845969295867008
414,410.2696607684171,3.7303392315828887
460,384.4281074807985,75.57189251920153
440,416.8587808598131,23.141219140186877
227,284.24485469392994,-57.24485469392994
328,311.2763033719623,16.723696628037715
389,404.1999689307308,-15.19996893073079
389,365.26888281285875,23.73111718714125
282,273.6005981106288,8.399401889371177
300,316.99356382238113,-16.993563822381134
429,413.757408236525,15.24259176347499
224,280.2734093824583,-56.27340938245828
347,323.81938094788956,23.180619052110444
304,309.2992509781819,-5.299250978181874
338,345.93077986632557,-7.930779866325565
392,391.1842378161932,0.8157621838067826
411,374.9282248663706,36.07177513362939
388,362.3496489649555,25.65035103504448
398,427.1397115816912,-29.139711581691188
328,276.3616327439631,51.63836725603687
384,385.7572721271396,-1.7572721271395721
347,331.36879956176864,15.63120043823136
340,337.78025103750576,2.2197489624942364
399,358.75957204135204,40.240427958647956
356,415.29000436424803,-59.290004364248034
361,416.4735674607093,-55.47356746070932
411,365.96938124925595,45.030618750744054
367,385.8714246883781,-18.871424688378113
359,395.1760235113929,-36.176023511392884
368,347.1491949107446,20.850805089255402
474,428.70067660056947,45.299323399430534
496,318.30354235494775,177.69645764505225
357,379.5144292448665,-22.514429244866506
376,368.63518400715645,7.364815992843546
370,347.6346492384132,22.365350761586797
305,376.3590929217664,-71.35909292176638
355,354.37525104498644,0.6247489550135583
245,277.60895165880436,-32.60895165880436
406,446.64752145279994,-40.647521452799936
384,372.4151170511564,11.584882948843585
269,284.26118015533905,-15.261180155339048
338,312.83961532997637,25.16038467002363
373,376.3803798650382,-3.3803798650382078
360,345.5317628211911,14.46823717880892
340,325.39754939628125,14.60245060371875
200,245.58229445881244,-45.58229445881244
367,322.71316407963786,44.28683592036214
460,419.6631825277076,40.33681747229241
275,283.5164295243681,-8.516429524368107
450,447.26018278103606,2.7398172189639354
401,381.7453135227125,19.25468647728752
227,263.42668609029073,-36.42668609029073
335,352.0040716463374,-17.004071646337422
377,392.4092686023091,-15.409268602309112
364,371.72625566173866,-7.726255661738662
403,407.00759894994644,-4.007598949946441
