Peso Real,Peso Predito,Diferença
373,386.59836,-13.598358154296875
382,428.09048,-46.090484619140625
367,436.27466,-69.274658203125
408,316.97775,91.02224731445312
341,346.3524,-5.352386474609375
364,388.89963,-24.899627685546875
377,361.25143,15.748565673828125
356,355.2359,0.76409912109375
252,259.39352,-7.393524169921875
245,249.48308,-4.4830780029296875
275,314.7335,-39.733489990234375
396,406.04874,-10.048736572265625
399,378.92737,20.0726318359375
373,372.6478,0.352203369140625
406,522.4199,-116.419921875
304,332.85977,-28.859771728515625
356,374.04666,-18.046661376953125
388,344.49078,43.50921630859375
406,391.93353,14.06646728515625
447,420.89877,26.101226806640625
552,485.8738,66.12619018554688
388,342.15494,45.845062255859375
393,378.92322,14.0767822265625
302,321.2948,-19.2947998046875
324,314.6532,9.3468017578125
361,365.15445,-4.154449462890625
348,339.9567,8.043304443359375
379,381.14737,-2.147369384765625
352,364.4052,-12.40521240234375
357,376.06842,-19.06842041015625
408,375.4806,32.5194091796875
302,281.07254,20.927459716796875
319,358.1133,-39.113311767578125
379,364.32446,14.675537109375
377,345.3404,31.65960693359375
398,392.43872,5.561279296875
384,400.58154,-16.58154296875
316,316.12158,-0.12158203125
388,370.02197,17.97802734375
304,323.8315,-19.831512451171875
353,336.45993,16.540069580078125
355,376.29507,-21.295074462890625
389,415.90005,-26.900054931640625
345,359.50595,-14.505950927734375
282,243.34724,38.65275573730469
227,254.26677,-27.266769409179688
382,373.57184,8.42816162109375
403,410.962,-7.962005615234375
348,363.18832,-15.188323974609375
353,349.60184,3.398162841796875
390,373.5396,16.46038818359375
411,404.74008,6.259918212890625
382,365.23303,16.7669677734375
328,320.6709,7.3291015625
328,322.26822,5.731781005859375
340,357.74597,-17.7459716796875
411,352.52316,58.476837158203125
389,414.3681,-25.36810302734375
349,359.24963,-10.2496337890625
357,359.5638,-2.563812255859375
403,443.42896,-40.428955078125
552,436.71985,115.2801513671875
384,372.862,11.13800048828125
474,492.34534,-18.3453369140625
469,428.53387,40.46612548828125
339,347.57858,-8.578582763671875
242,325.58206,-83.58206176757812
382,393.57333,-11.573333740234375
282,265.14096,16.859039306640625
370,351.42157,18.57843017578125
418,375.25952,42.740478515625
242,281.73483,-39.734832763671875
396,374.59494,21.405059814453125
328,338.97668,-10.9766845703125
373,367.3928,5.607208251953125
403,380.60474,22.395263671875
347,355.6511,-8.651092529296875
348,420.6958,-72.69580078125
273,271.8127,1.187286376953125
328,270.00763,57.99237060546875
417,352.02042,64.97958374023438
252,256.43503,-4.435028076171875
392,362.29248,29.70751953125
376,350.64728,25.35272216796875
245,249.22685,-4.2268524169921875
302,342.7631,-40.763092041015625
289,301.1267,-12.126708984375
226,259.32797,-33.327972412109375
341,328.0322,12.967803955078125
242,298.08215,-56.0821533203125
338,367.73053,-29.73052978515625
399,374.71158,24.288421630859375
226,271.09332,-45.09332275390625
269,272.1692,-3.169189453125
387,374.72192,12.278076171875
382,400.60278,-18.602783203125
396,374.71332,21.28668212890625
420,366.30222,53.697784423828125
440,436.85037,3.149627685546875
349,367.74835,-18.74835205078125
324,342.58633,-18.586334228515625
302,335.05515,-33.055145263671875
379,379.2531,-0.25311279296875
340,356.16336,-16.163360595703125
356,339.20993,16.790069580078125
339,358.615,-19.614990234375
351,366.85687,-15.85687255859375
345,345.26035,-0.260345458984375
522,457.19684,64.80316162109375
304,330.4595,-26.459503173828125
522,380.49017,141.50982666015625
414,381.28076,32.71923828125
429,406.50873,22.49127197265625
373,365.53058,7.46942138671875
353,379.79102,-26.791015625
368,376.48325,-8.483245849609375
360,348.7444,11.255615234375
460,437.80832,22.191680908203125
359,394.9604,-35.96038818359375
382,385.34723,-3.34722900390625
350,352.3116,-2.311614990234375
348,358.06378,-10.06378173828125
364,386.97397,-22.973968505859375
496,469.78387,26.21612548828125
367,357.52423,9.47576904296875
387,368.80923,18.190765380859375
224,236.88368,-12.883682250976562
367,355.9322,11.06781005859375
231,257.37405,-26.374053955078125
481,435.1349,45.8651123046875
255,261.5608,-6.560791015625
262,293.43097,-31.43096923828125
379,361.44345,17.556549072265625
367,342.31683,24.68316650390625
228,227.5442,0.4557952880859375
389,395.03094,-6.03094482421875
289,302.11816,-13.1181640625
319,299.70892,19.29107666015625
295,322.61664,-27.61663818359375
401,371.16043,29.839569091796875
338,274.9346,63.065399169921875
384,378.05264,5.947357177734375
328,300.56406,27.435943603515625
289,308.85956,-19.85955810546875
349,368.48407,-19.48406982421875
347,360.73254,-13.7325439453125
360,363.07407,-3.074066162109375
365,367.71106,-2.7110595703125
289,298.41937,-9.41937255859375
373,372.23944,0.76055908203125
370,366.40033,3.59967041015625
361,411.66418,-50.6641845703125
306,306.32327,-0.323272705078125
227,241.55946,-14.559463500976562
351,354.3277,-3.32769775390625
300,292.22324,7.776763916015625
377,499.76575,-122.7657470703125
414,409.65787,4.342132568359375
242,288.32193,-46.321929931640625
228,290.1501,-62.15008544921875
399,369.0783,29.92169189453125
467,426.79605,40.203948974609375
460,432.42273,27.5772705078125
280,239.64386,40.35614013671875
300,319.54498,-19.54498291015625
370,317.73953,52.260467529296875
306,274.94092,31.05908203125
252,249.98688,2.01312255859375
224,249.78047,-25.780471801757812
388,352.90845,35.091552734375
367,390.8686,-23.86859130859375
353,351.04074,1.959259033203125
347,338.47043,8.529571533203125
481,399.3444,81.65560913085938
411,362.17957,48.8204345703125
358,363.6869,-5.6868896484375
397,402.8336,-5.833587646484375
463,384.09122,78.90878295898438
224,284.49802,-60.498016357421875
370,340.72046,29.279541015625
353,352.21036,0.789642333984375
360,376.5379,-16.53790283203125
382,401.1693,-19.1693115234375
396,389.26154,6.73846435546875
367,317.73663,49.26336669921875
390,347.06607,42.933929443359375
384,375.46036,8.539642333984375
367,413.93982,-46.9398193359375
242,310.17316,-68.17315673828125
305,340.39523,-35.395233154296875
401,385.10205,15.89794921875
382,392.03876,-10.03875732421875
255,246.77524,8.224761962890625
356,362.1364,-6.13641357421875
338,349.7844,-11.784393310546875
474,448.89026,25.1097412109375
361,375.0583,-14.05828857421875
356,364.06335,-8.0633544921875
227,281.80624,-54.806243896484375
345,323.84235,21.15765380859375
388,355.44138,32.558624267578125
429,479.303,-50.303009033203125
389,414.5772,-25.57720947265625
340,332.72464,7.275360107421875
347,352.7318,-5.7318115234375
271,279.53113,-8.5311279296875
301,332.33292,-31.332916259765625
316,359.28943,-43.2894287109375
300,318.7026,-18.702606201171875
345,332.6991,12.3009033203125
396,370.87592,25.12408447265625
463,362.8307,100.1693115234375
396,405.64096,-9.640960693359375
411,371.53284,39.4671630859375
407,359.16833,47.8316650390625
396,364.39014,31.60986328125
370,352.89096,17.109039306640625
376,374.38254,1.617462158203125
370,373.97818,-3.978179931640625
355,408.1829,-53.182891845703125
358,377.82834,-19.828338623046875
347,332.69473,14.305267333984375
350,375.348,-25.347991943359375
396,308.07773,87.92227172851562
463,453.88278,9.117218017578125
329,342.65274,-13.652740478515625
359,377.6411,-18.64111328125
340,324.46756,15.532440185546875
320,349.81458,-29.8145751953125
306,319.96753,-13.967529296875
552,529.5628,22.43719482421875
427,421.34427,5.655731201171875
354,398.98093,-44.980926513671875
328,257.09534,70.9046630859375
429,375.01614,53.983856201171875
469,448.47443,20.52557373046875
351,403.32523,-52.325225830078125
